diamond 17 基本站点信息  632
54041 4447 12304 150.5 6 1 通榆                   
54049 4415 12358 190.1 6 1 长岭                   
54063 4458 12600 197.9 6 1 三岔河                 
54094 4434 12936 242.5 6 1 牡丹江                 
54096 4423 13109 497.7 6 1 绥芬河                 
54102 4357 11604 990.8 6 1 锡林浩特               
54115 4336 11804 800.3 6 1 林西                   
54134 4336 12117 242.3 6 1 开鲁                   
54135 4345 12216 180.1 6 1 通辽                   
54142 4330 12332 116.1 6 1 双辽                   
54157 4311 12420 165.4 6 1 四平                   
54161 4354 12513 238.5 6 1 长春                   
54171 4342 12631 228.8 6 1 永吉                   
54172 4357 12668 184.4 6 1 吉林                   
54186 4322 12812 525.8 6 1 敦化                   
54195 4320 12946 242.5 6 1 汪清                   
54208 4211 11628 1247.0 6 1 多伦                  
54213 4257 11902 633.0 6 1 翁牛特旗               
54218 4216 11858 568.0 6 1 赤峰                   
54226 4220 12042 401.6 6 1 宝国图                 
54236 4225 12232 84.2 6 1 彰武                    
54237 4202 12139 144.9 6 1 阜新                   
54259 4206 12455 235.3 6 1 清原                   
54273 4259 12645 263.9 6 1 桦甸                   
54284 4206 12734 775.4 6 1 东岗                   
54285 4232 12815 591.6 6 1 松江                   
54287 4201 12805 2623.9 6 1 天池                  
54292 4253 12928 178.2 6 1 延吉                   
54308 4113 11638 660.8 6 1 丰宁                   
54311 4156 11745 844.0 6 1 围场                   
54324 4133 12027 176.0 6 1 朝阳                   
54326 4123 11942 422.5 6 1 叶柏寿                 
54335 4141 12205 38.2 6 1 黑山                    
54337 4108 12107 70.2 6 1 锦州                    
54339 4105 12300 71.5 6 1 鞍山                    
54342 4144 12327 45.2 6 1 沈阳                    
54346 4119 12347 182.5 6 1 本溪                   
54351 4155 12405 120.4 6 1 章党                   
54363 4141 12554 403.2 6 1 通化                   
54365 4116 12521 242.0 6 1 桓仁                   
54374 4148 12655 332.8 6 1 临江                   
54377 4106 12609 178.6 6 1 集安                   
54386 4221 12810 1017.7 6 1 长白                  
54401 4047 11453 725.8 6 1 张家口                 
54405 4024 11530 541.6 6 1 怀来                   
54423 4058 11756 374.4 6 1 承德                   
